Crime_ID,City,Latitude,Longitude,Crime_Type,Date,Year,Month,Day_of_Week,Hour,Area_Type,Safety_Score,Police_Response_Time,Status
CR001479,Hyderabad,17.3794,78.5218,Theft,2024-09-17,2024,9,Tuesday,22,Industrial,2.0,39,Open
CR001480,Hyderabad,17.3425,78.4477,Burglary,2025-09-25,2025,9,Thursday,10,Mixed,2.1,17,Resolved
CR001481,Jaipur,26.9598,75.739,Fraud,2025-04-10,2025,4,Thursday,11,Commercial,2.7,7,Open
CR001482,Lucknow,26.8962,80.9697,Theft,2024-03-29,2024,3,Friday,18,Residential,2.5,23,Open
CR001483,Hyderabad,17.3764,78.5344,Assault,2024-12-03,2024,12,Tuesday,19,Mixed,3.7,22,Resolved
CR001484,Mumbai,19.0461,72.8463,Theft,2024-03-22,2024,3,Friday,12,Industrial,3.4,13,Resolved
CR001485,Delhi,28.6392,77.1956,Assault,2025-09-26,2025,9,Friday,16,Residential,3.6,34,Under Investigation
CR001486,Chennai,13.1239,80.2382,Domestic Violence,2025-05-12,2025,5,Monday,17,Residential,2.5,44,Open
CR001487,Hyderabad,17.349,78.4738,Assault,2025-08-30,2025,8,Saturday,6,Residential,4.5,30,Resolved
CR001488,Kolkata,22.5933,88.4114,Theft,2025-01-31,2025,1,Friday,17,Mixed,3.7,12,Under Investigation
CR001489,Delhi,28.6169,77.2473,Fraud,2024-08-21,2024,8,Wednesday,22,Commercial,3.9,6,Under Investigation
CR001490,Ahmedabad,23.0669,72.5487,Theft,2024-11-15,2024,11,Friday,21,Residential,2.9,18,Resolved
CR001491,Hyderabad,17.3946,78.4641,Theft,2025-10-09,2025,10,Thursday,10,Residential,2.3,6,Resolved
CR001492,Ahmedabad,23.0702,72.5266,Burglary,2024-10-24,2024,10,Thursday,13,Industrial,2.6,36,Resolved
CR001493,Delhi,28.6026,77.2499,Vandalism,2025-08-13,2025,8,Wednesday,6,Commercial,2.1,7,Resolved
CR001494,Delhi,28.6221,77.2112,Burglary,2024-02-25,2024,2,Sunday,17,Industrial,4.1,11,Resolved
CR001495,Mumbai,19.1171,72.8779,Burglary,2024-12-25,2024,12,Wednesday,10,Industrial,3.7,16,Resolved
CR001496,Lucknow,26.8541,80.8989,Theft,2025-03-18,2025,3,Tuesday,23,Residential,4.8,23,Under Investigation
CR001497,Ahmedabad,23.0678,72.5496,Burglary,2024-06-06,2024,6,Thursday,18,Commercial,3.6,27,Under Investigation
CR001498,Ahmedabad,22.9988,72.5259,Theft,2025-01-08,2025,1,Wednesday,12,Commercial,2.2,10,Resolved
CR001499,Kolkata,22.5869,88.3842,Theft,2025-10-22,2025,10,Wednesday,11,Mixed,3.6,30,Open
CR001500,Mumbai,19.0822,72.897,Robbery,2023-11-14,2023,11,Tuesday,20,Residential,4.2,33,Under Investigation
CR001501,Chennai,13.0954,80.276,Vandalism,2023-11-11,2023,11,Saturday,8,Residential,2.1,44,Resolved
CR001502,Chennai,13.1176,80.2443,Fraud,2025-09-21,2025,9,Sunday,23,Industrial,3.3,13,Resolved
CR001503,Hyderabad,17.3431,78.4684,Vandalism,2024-07-21,2024,7,Sunday,13,Industrial,2.6,42,Resolved
CR001504,Pune,18.5209,73.8983,Assault,2023-12-29,2023,12,Friday,17,Mixed,4.7,30,Resolved
CR001505,Jaipur,26.8814,75.83,Theft,2025-05-20,2025,5,Tuesday,11,Commercial,2.6,6,Under Investigation
CR001506,Chennai,13.1309,80.2991,Fraud,2025-05-26,2025,5,Monday,14,Mixed,2.8,7,Resolved
CR001507,Mumbai,19.053,72.8324,Burglary,2024-05-05,2024,5,Sunday,5,Mixed,4.0,28,Resolved
CR001508,Kolkata,22.6201,88.4101,Theft,2024-12-31,2024,12,Tuesday,10,Mixed,4.1,9,Under Investigation
CR001509,Hyderabad,17.3983,78.4488,Theft,2024-10-03,2024,10,Thursday,18,Mixed,3.3,22,Resolved
CR001510,Pune,18.5051,73.8104,Theft,2025-02-07,2025,2,Friday,14,Commercial,2.6,8,Resolved
CR001511,Bangalore,12.9901,77.5633,Robbery,2024-11-13,2024,11,Wednesday,10,Residential,3.0,28,Resolved
CR001512,Bangalore,12.9533,77.5986,Assault,2025-02-02,2025,2,Sunday,21,Residential,2.5,17,Resolved
CR001513,Kolkata,22.5461,88.3697,Vandalism,2024-12-29,2024,12,Sunday,5,Residential,3.7,26,Resolved
CR001514,Bangalore,12.933,77.5995,Theft,2024-06-27,2024,6,Thursday,11,Industrial,4.9,20,Resolved
CR001515,Lucknow,26.8484,80.9175,Robbery,2023-11-28,2023,11,Tuesday,12,Mixed,2.8,8,Resolved
CR001516,Kolkata,22.5367,88.3818,Assault,2025-08-05,2025,8,Tuesday,17,Mixed,3.5,6,Resolved
CR001517,Jaipur,26.9512,75.7939,Assault,2025-08-01,2025,8,Friday,22,Commercial,3.0,39,Resolved
CR001518,Jaipur,26.9276,75.8205,Robbery,2025-01-01,2025,1,Wednesday,13,Residential,3.5,5,Resolved
CR001519,Lucknow,26.8906,80.9742,Fraud,2024-05-29,2024,5,Wednesday,14,Commercial,4.5,44,Resolved
CR001520,Ahmedabad,23.0709,72.6038,Assault,2024-11-09,2024,11,Saturday,11,Commercial,3.3,18,Open
CR001521,Chennai,13.0971,80.2227,Assault,2024-09-20,2024,9,Friday,12,Industrial,4.4,36,Resolved
CR001522,Lucknow,26.8348,80.9318,Burglary,2024-03-28,2024,3,Thursday,21,Mixed,4.0,42,Resolved
CR001523,Pune,18.5557,73.8314,Theft,2025-01-28,2025,1,Tuesday,20,Residential,2.7,21,Resolved
CR001524,Hyderabad,17.3984,78.5131,Theft,2025-10-11,2025,10,Saturday,17,Industrial,2.2,21,Resolved
CR001525,Kolkata,22.6103,88.384,Assault,2024-08-05,2024,8,Monday,7,Commercial,3.0,37,Open
CR001526,Bangalore,12.9767,77.6216,Burglary,2024-08-30,2024,8,Friday,1,Industrial,5.0,32,Resolved
CR001527,Pune,18.5163,73.8633,Assault,2024-11-26,2024,11,Tuesday,21,Residential,2.6,25,Under Investigation
CR001528,Kolkata,22.5263,88.328,Fraud,2025-02-22,2025,2,Saturday,8,Commercial,4.9,17,Resolved
CR001529,Mumbai,19.0537,72.8992,Burglary,2025-02-05,2025,2,Wednesday,13,Industrial,4.3,14,Resolved
CR001530,Jaipur,26.9527,75.7649,Burglary,2025-07-11,2025,7,Friday,22,Commercial,3.0,26,Under Investigation
CR001531,Jaipur,26.9018,75.8103,Theft,2024-06-11,2024,6,Tuesday,19,Mixed,2.7,43,Resolved
CR001532,Lucknow,26.8767,80.961,Theft,2024-09-01,2024,9,Sunday,15,Commercial,3.9,43,Under Investigation
CR001533,Ahmedabad,23.0716,72.5494,Vandalism,2025-03-04,2025,3,Tuesday,19,Residential,4.0,22,Resolved
CR001534,Kolkata,22.5461,88.3581,Theft,2025-04-07,2025,4,Monday,23,Commercial,3.2,28,Resolved
CR001535,Chennai,13.0419,80.2893,Burglary,2025-08-23,2025,8,Saturday,19,Industrial,2.1,10,Resolved
CR001536,Delhi,28.6631,77.2121,Assault,2025-04-20,2025,4,Sunday,15,Residential,4.6,11,Under Investigation
CR001537,Jaipur,26.9028,75.8158,Domestic Violence,2025-06-23,2025,6,Monday,18,Residential,2.7,44,Resolved
CR001538,Mumbai,19.0814,72.8944,Fraud,2025-08-30,2025,8,Saturday,13,Commercial,3.8,40,Open
CR001539,Kolkata,22.5957,88.3185,Robbery,2025-07-23,2025,7,Wednesday,22,Mixed,4.9,8,Resolved
CR001540,Bangalore,13.0213,77.6388,Assault,2024-09-01,2024,9,Sunday,20,Industrial,4.5,23,Resolved
CR001541,Jaipur,26.9028,75.7767,Burglary,2024-10-05,2024,10,Saturday,20,Residential,3.2,26,Resolved
CR001542,Lucknow,26.8436,80.9836,Theft,2025-02-14,2025,2,Friday,17,Mixed,4.7,41,Resolved
CR001543,Delhi,28.6498,77.1692,Burglary,2024-01-11,2024,1,Thursday,18,Commercial,4.2,31,Resolved
CR001544,Bangalore,12.9307,77.5961,Theft,2024-07-24,2024,7,Wednesday,17,Industrial,3.7,11,Open
CR001545,Pune,18.516,73.902,Domestic Violence,2025-01-30,2025,1,Thursday,6,Industrial,4.8,20,Resolved
CR001546,Ahmedabad,23.0207,72.6183,Assault,2024-09-16,2024,9,Monday,21,Mixed,3.3,22,Open
CR001547,Mumbai,19.0281,72.9221,Theft,2024-07-11,2024,7,Thursday,12,Commercial,2.7,16,Open
CR001548,Pune,18.486,73.8172,Assault,2024-07-03,2024,7,Wednesday,12,Industrial,2.2,33,Resolved
CR001549,Ahmedabad,22.9838,72.6123,Theft,2024-09-07,2024,9,Saturday,10,Industrial,3.1,6,Resolved
CR001550,Ahmedabad,23.0614,72.554,Theft,2024-07-10,2024,7,Wednesday,16,Mixed,4.5,25,Resolved
CR001551,Hyderabad,17.3464,78.4508,Domestic Violence,2024-02-25,2024,2,Sunday,17,Mixed,3.4,30,Under Investigation
CR001552,Ahmedabad,23.0618,72.6212,Theft,2023-12-05,2023,12,Tuesday,10,Mixed,4.0,8,Under Investigation
CR001553,Lucknow,26.8232,80.9184,Assault,2024-06-23,2024,6,Sunday,15,Industrial,3.9,24,Under Investigation
CR001554,Mumbai,19.0598,72.8776,Assault,2024-07-14,2024,7,Sunday,15,Commercial,2.7,13,Resolved
CR001555,Ahmedabad,23.0086,72.5608,Theft,2025-01-19,2025,1,Sunday,20,Commercial,2.7,8,Under Investigation
CR001556,Lucknow,26.8486,80.9501,Theft,2024-06-07,2024,6,Friday,18,Industrial,4.3,11,Open
CR001557,Delhi,28.6437,77.2206,Theft,2025-05-26,2025,5,Monday,21,Commercial,3.4,6,Open
CR001558,Mumbai,19.1104,72.8789,Domestic Violence,2024-05-12,2024,5,Sunday,14,Mixed,2.0,12,Under Investigation
CR001559,Jaipur,26.9073,75.7737,Murder,2024-11-29,2024,11,Friday,17,Commercial,2.3,9,Resolved
CR001560,Kolkata,22.5299,88.4004,Burglary,2024-08-01,2024,8,Thursday,15,Industrial,2.3,19,Resolved
CR001561,Jaipur,26.9118,75.831,Theft,2024-12-30,2024,12,Monday,19,Residential,2.4,42,Resolved
CR001562,Kolkata,22.554,88.3224,Robbery,2025-02-26,2025,2,Wednesday,11,Mixed,2.7,25,Open
CR001563,Chennai,13.1135,80.2395,Theft,2025-08-02,2025,8,Saturday,22,Commercial,3.7,39,Resolved
CR001564,Lucknow,26.8153,80.9872,Domestic Violence,2023-12-29,2023,12,Friday,10,Industrial,4.0,35,Under Investigation
CR001565,Delhi,28.6577,77.2228,Burglary,2024-08-27,2024,8,Tuesday,18,Mixed,4.2,22,Resolved
CR001566,Mumbai,19.0509,72.8512,Theft,2025-07-26,2025,7,Saturday,22,Industrial,2.2,20,Resolved
CR001567,Delhi,28.6121,77.1646,Vandalism,2024-05-29,2024,5,Wednesday,20,Commercial,3.5,9,Under Investigation
CR001568,Delhi,28.6453,77.2358,Domestic Violence,2024-10-31,2024,10,Thursday,22,Mixed,3.2,24,Under Investigation
CR001569,Mumbai,19.1186,72.8493,Theft,2025-06-05,2025,6,Thursday,12,Residential,2.8,27,Under Investigation
CR001570,Delhi,28.6396,77.1642,Domestic Violence,2024-01-03,2024,1,Wednesday,17,Mixed,4.3,19,Under Investigation
CR001571,Mumbai,19.0523,72.9023,Vandalism,2024-05-10,2024,5,Friday,2,Mixed,2.1,13,Resolved
CR001572,Chennai,13.0759,80.2735,Theft,2023-12-11,2023,12,Monday,2,Commercial,2.9,20,Resolved
CR001573,Lucknow,26.8226,80.945,Assault,2024-09-10,2024,9,Tuesday,14,Mixed,3.9,32,Resolved
CR001574,Ahmedabad,23.0262,72.5357,Theft,2024-09-12,2024,9,Thursday,15,Residential,3.2,27,Under Investigation
CR001575,Delhi,28.6311,77.2021,Theft,2025-01-19,2025,1,Sunday,20,Residential,3.4,7,Resolved
CR001576,Bangalore,13.0196,77.5824,Theft,2025-08-19,2025,8,Tuesday,9,Residential,4.1,11,Under Investigation
CR001577,Lucknow,26.8379,80.9563,Theft,2025-05-14,2025,5,Wednesday,21,Industrial,3.6,23,Resolved
CR001578,Ahmedabad,23.0558,72.5468,Burglary,2025-03-22,2025,3,Saturday,19,Mixed,2.8,17,Under Investigation
CR001579,Delhi,28.6293,77.2118,Theft,2025-09-07,2025,9,Sunday,16,Mixed,3.0,44,Open
CR001580,Bangalore,12.9682,77.6101,Theft,2025-10-24,2025,10,Friday,18,Residential,2.4,42,Resolved
CR001581,Kolkata,22.5909,88.3903,Domestic Violence,2024-11-16,2024,11,Saturday,18,Mixed,4.7,37,Resolved
CR001582,Lucknow,26.893,80.9085,Theft,2023-11-30,2023,11,Thursday,16,Residential,4.2,30,Resolved
CR001583,Mumbai,19.0776,72.8969,Theft,2025-08-25,2025,8,Monday,20,Industrial,2.4,39,Resolved
CR001584,Hyderabad,17.4155,78.5103,Fraud,2024-02-13,2024,2,Tuesday,11,Commercial,2.3,19,Resolved
CR001585,Lucknow,26.8383,80.9927,Assault,2024-02-17,2024,2,Saturday,20,Commercial,3.8,27,Under Investigation
CR001586,Pune,18.54,73.8377,Fraud,2025-09-19,2025,9,Friday,18,Mixed,4.3,22,Under Investigation
CR001587,Chennai,13.0606,80.23,Theft,2025-04-15,2025,4,Tuesday,18,Industrial,2.1,12,Resolved
CR001588,Kolkata,22.6125,88.4137,Domestic Violence,2024-04-05,2024,4,Friday,9,Mixed,4.1,37,Open
CR001589,Bangalore,12.9618,77.6093,Burglary,2025-01-23,2025,1,Thursday,14,Commercial,4.4,44,Resolved
CR001590,Delhi,28.5862,77.2243,Assault,2023-11-20,2023,11,Monday,16,Industrial,2.6,26,Under Investigation
CR001591,Kolkata,22.5986,88.379,Burglary,2024-10-27,2024,10,Sunday,13,Industrial,2.0,35,Resolved
CR001592,Ahmedabad,22.9829,72.6051,Assault,2025-06-16,2025,6,Monday,2,Commercial,2.9,5,Resolved
CR001593,Bangalore,12.9247,77.5647,Theft,2024-06-15,2024,6,Saturday,20,Residential,3.3,30,Resolved
CR001594,Ahmedabad,23.0475,72.5287,Theft,2024-04-15,2024,4,Monday,15,Commercial,4.4,27,Resolved
CR001595,Jaipur,26.9424,75.8354,Fraud,2024-01-27,2024,1,Saturday,18,Industrial,3.0,13,Resolved
CR001596,Pune,18.5656,73.851,Assault,2024-02-23,2024,2,Friday,12,Industrial,3.1,42,Resolved
CR001597,Lucknow,26.8624,80.8978,Theft,2025-05-21,2025,5,Wednesday,15,Industrial,3.5,5,Under Investigation
CR001598,Chennai,13.0736,80.2731,Theft,2024-01-03,2024,1,Wednesday,15,Commercial,3.7,13,Resolved
CR001599,Kolkata,22.5304,88.3331,Fraud,2024-08-09,2024,8,Friday,18,Mixed,2.8,37,Resolved
CR001600,Hyderabad,17.4197,78.4859,Domestic Violence,2025-10-12,2025,10,Sunday,10,Commercial,4.5,23,Resolved
CR001601,Ahmedabad,23.0622,72.5514,Theft,2024-08-06,2024,8,Tuesday,11,Mixed,3.6,6,Under Investigation
CR001602,Ahmedabad,22.9871,72.5846,Assault,2024-11-08,2024,11,Friday,14,Commercial,3.9,44,Under Investigation
CR001603,Ahmedabad,23.0697,72.5429,Theft,2024-03-19,2024,3,Tuesday,12,Residential,2.1,9,Open
CR001604,Ahmedabad,23.0277,72.5531,Theft,2024-04-19,2024,4,Friday,18,Mixed,3.7,12,Under Investigation
CR001605,Mumbai,19.0959,72.9012,Theft,2024-01-25,2024,1,Thursday,18,Commercial,2.0,7,Under Investigation
CR001606,Bangalore,12.9327,77.6275,Assault,2024-09-04,2024,9,Wednesday,9,Commercial,4.8,23,Under Investigation
CR001607,Lucknow,26.803,80.9948,Theft,2025-01-03,2025,1,Friday,9,Industrial,3.4,40,Under Investigation
CR001608,Ahmedabad,22.9983,72.5673,Theft,2024-09-18,2024,9,Wednesday,5,Commercial,3.2,21,Resolved
CR001609,Lucknow,26.8085,80.9332,Theft,2025-09-21,2025,9,Sunday,18,Commercial,3.7,8,Under Investigation
CR001610,Lucknow,26.8191,80.9472,Robbery,2023-11-09,2023,11,Thursday,17,Commercial,2.9,35,Resolved
CR001611,Bangalore,12.9625,77.5616,Domestic Violence,2025-08-17,2025,8,Sunday,21,Commercial,3.8,23,Under Investigation
CR001612,Kolkata,22.5319,88.3852,Theft,2025-08-09,2025,8,Saturday,13,Residential,4.8,14,Resolved
CR001613,Ahmedabad,23.0077,72.5988,Theft,2024-04-10,2024,4,Wednesday,19,Commercial,4.9,19,Resolved
CR001614,Jaipur,26.921,75.745,Theft,2024-12-25,2024,12,Wednesday,17,Residential,4.9,34,Resolved
CR001615,Pune,18.5137,73.8526,Vandalism,2025-01-26,2025,1,Sunday,17,Residential,3.3,30,Resolved
CR001616,Bangalore,12.9306,77.6091,Assault,2024-02-28,2024,2,Wednesday,18,Industrial,3.7,35,Under Investigation
CR001617,Hyderabad,17.4162,78.518,Assault,2024-03-28,2024,3,Thursday,12,Residential,3.2,22,Open
CR001618,Hyderabad,17.4231,78.5261,Robbery,2024-11-05,2024,11,Tuesday,8,Residential,2.5,15,Resolved
CR001619,Delhi,28.605,77.2428,Murder,2023-11-30,2023,11,Thursday,21,Commercial,3.8,26,Resolved
CR001620,Chennai,13.1032,80.2412,Fraud,2025-03-04,2025,3,Tuesday,19,Mixed,3.7,14,Under Investigation
CR001621,Hyderabad,17.3525,78.5173,Fraud,2025-05-06,2025,5,Tuesday,21,Mixed,2.7,11,Resolved
CR001622,Bangalore,12.9391,77.5959,Burglary,2025-03-16,2025,3,Sunday,20,Mixed,3.4,16,Under Investigation
CR001623,Ahmedabad,23.0014,72.6014,Theft,2024-10-18,2024,10,Friday,8,Industrial,3.3,15,Resolved
CR001624,Delhi,28.6369,77.1799,Fraud,2024-03-19,2024,3,Tuesday,21,Residential,2.9,26,Under Investigation
CR001625,Pune,18.5403,73.8759,Robbery,2024-04-01,2024,4,Monday,18,Residential,2.7,8,Open
CR001626,Pune,18.5393,73.8735,Burglary,2024-03-08,2024,3,Friday,16,Residential,3.1,11,Under Investigation
CR001627,Bangalore,12.9256,77.5682,Burglary,2025-08-25,2025,8,Monday,0,Commercial,3.5,31,Resolved
CR001628,Jaipur,26.8708,75.7554,Robbery,2025-08-10,2025,8,Sunday,10,Commercial,2.6,37,Under Investigation
CR001629,Jaipur,26.9019,75.8027,Burglary,2024-06-28,2024,6,Friday,4,Industrial,4.1,40,Under Investigation
CR001630,Lucknow,26.8047,80.911,Theft,2023-12-30,2023,12,Saturday,16,Commercial,5.0,21,Resolved
CR001631,Ahmedabad,23.0049,72.5807,Robbery,2024-06-18,2024,6,Tuesday,10,Residential,2.3,5,Resolved
CR001632,Hyderabad,17.4135,78.4825,Theft,2025-10-21,2025,10,Tuesday,15,Mixed,3.0,23,Under Investigation
CR001633,Kolkata,22.5271,88.3289,Burglary,2025-03-04,2025,3,Tuesday,20,Commercial,4.1,11,Under Investigation
CR001634,Bangalore,12.931,77.5874,Murder,2025-04-08,2025,4,Tuesday,21,Industrial,4.5,13,Under Investigation
CR001635,Kolkata,22.617,88.3312,Theft,2025-03-20,2025,3,Thursday,22,Commercial,4.3,41,Under Investigation
CR001636,Ahmedabad,22.9897,72.6034,Burglary,2024-06-23,2024,6,Sunday,20,Mixed,4.0,41,Resolved
CR001637,Delhi,28.63,77.2141,Theft,2024-11-19,2024,11,Tuesday,17,Residential,4.8,34,Resolved
CR001638,Hyderabad,17.4126,78.5176,Assault,2025-04-13,2025,4,Sunday,19,Mixed,2.3,28,Under Investigation
CR001639,Kolkata,22.5999,88.3191,Theft,2025-08-25,2025,8,Monday,21,Mixed,3.8,15,Resolved
CR001640,Mumbai,19.0382,72.8356,Assault,2025-08-27,2025,8,Wednesday,16,Mixed,4.4,33,Resolved
CR001641,Chennai,13.0955,80.2941,Assault,2025-06-01,2025,6,Sunday,17,Residential,3.7,19,Under Investigation
CR001642,Lucknow,26.8348,80.9731,Assault,2023-12-21,2023,12,Thursday,16,Mixed,2.3,6,Under Investigation
CR001643,Pune,18.5563,73.8986,Burglary,2023-12-11,2023,12,Monday,15,Industrial,3.1,29,Under Investigation
CR001644,Bangalore,12.964,77.5592,Domestic Violence,2024-12-10,2024,12,Tuesday,21,Industrial,3.5,23,Open
CR001645,Delhi,28.5808,77.2063,Vandalism,2024-07-07,2024,7,Sunday,16,Residential,3.2,13,Under Investigation
CR001646,Mumbai,19.103,72.9246,Domestic Violence,2024-12-06,2024,12,Friday,20,Mixed,5.0,25,Under Investigation
CR001647,Chennai,13.0912,80.2422,Fraud,2024-09-05,2024,9,Thursday,7,Mixed,3.6,7,Resolved
CR001648,Mumbai,19.1065,72.8416,Burglary,2023-12-07,2023,12,Thursday,17,Residential,5.0,41,Under Investigation
CR001649,Jaipur,26.8834,75.7701,Fraud,2024-06-28,2024,6,Friday,12,Residential,3.9,9,Under Investigation
CR001650,Bangalore,12.9661,77.5792,Robbery,2025-10-11,2025,10,Saturday,21,Industrial,2.1,35,Resolved
CR001651,Ahmedabad,23.0632,72.6173,Theft,2024-01-17,2024,1,Wednesday,13,Commercial,4.5,6,Under Investigation
CR001652,Delhi,28.5793,77.25,Fraud,2024-01-06,2024,1,Saturday,18,Mixed,2.9,26,Resolved
CR001653,Hyderabad,17.3865,78.4949,Robbery,2024-01-17,2024,1,Wednesday,18,Residential,3.3,18,Resolved
CR001654,Delhi,28.6277,77.2178,Theft,2024-04-28,2024,4,Sunday,13,Industrial,4.8,11,Resolved
CR001655,Hyderabad,17.3685,78.4892,Assault,2024-08-12,2024,8,Monday,16,Mixed,4.0,36,Resolved
CR001656,Jaipur,26.9475,75.763,Burglary,2024-06-06,2024,6,Thursday,16,Residential,4.0,28,Under Investigation
CR001657,Lucknow,26.8726,80.9563,Burglary,2025-04-02,2025,4,Wednesday,23,Mixed,4.7,29,Resolved
CR001658,Kolkata,22.5925,88.3481,Burglary,2025-06-24,2025,6,Tuesday,23,Residential,3.6,31,Resolved
CR001659,Hyderabad,17.3392,78.483,Burglary,2025-03-29,2025,3,Saturday,21,Commercial,2.1,33,Resolved
CR001660,Jaipur,26.9358,75.8368,Domestic Violence,2024-03-04,2024,3,Monday,18,Mixed,4.0,25,Resolved
CR001661,Ahmedabad,23.0716,72.537,Theft,2023-11-09,2023,11,Thursday,4,Industrial,2.9,27,Under Investigation
CR001662,Pune,18.5283,73.8589,Theft,2025-07-23,2025,7,Wednesday,20,Mixed,2.7,31,Open
CR001663,Ahmedabad,23.0623,72.5527,Assault,2025-09-28,2025,9,Sunday,10,Commercial,3.3,37,Resolved
CR001664,Jaipur,26.8901,75.8029,Theft,2023-11-10,2023,11,Friday,11,Commercial,4.1,16,Resolved
CR001665,Pune,18.5568,73.8381,Theft,2025-06-06,2025,6,Friday,16,Commercial,4.3,26,Under Investigation
CR001666,Ahmedabad,23.0441,72.5707,Assault,2025-01-16,2025,1,Thursday,16,Industrial,2.7,13,Resolved
CR001667,Pune,18.5603,73.879,Theft,2025-09-16,2025,9,Tuesday,18,Mixed,2.7,30,Resolved
CR001668,Bangalore,12.9546,77.5982,Theft,2025-08-07,2025,8,Thursday,14,Mixed,3.5,8,Under Investigation
CR001669,Lucknow,26.8847,80.9014,Assault,2025-05-02,2025,5,Friday,14,Commercial,4.6,15,Resolved
CR001670,Delhi,28.5946,77.2149,Fraud,2025-05-11,2025,5,Sunday,7,Mixed,4.0,6,Open
CR001671,Bangalore,12.9608,77.629,Domestic Violence,2025-06-18,2025,6,Wednesday,13,Industrial,2.4,11,Resolved
CR001672,Ahmedabad,23.072,72.5226,Robbery,2025-07-19,2025,7,Saturday,14,Residential,4.0,24,Resolved
CR001673,Lucknow,26.8775,80.9928,Assault,2025-01-01,2025,1,Wednesday,16,Commercial,2.9,28,Resolved
CR001674,Delhi,28.6534,77.178,Burglary,2025-04-21,2025,4,Monday,23,Commercial,3.0,20,Under Investigation
CR001675,Ahmedabad,23.0578,72.5794,Robbery,2024-03-02,2024,3,Saturday,16,Residential,2.3,33,Resolved
CR001676,Jaipur,26.9165,75.7391,Theft,2025-07-02,2025,7,Wednesday,11,Commercial,2.3,20,Under Investigation
CR001677,Lucknow,26.8215,80.9817,Fraud,2025-06-25,2025,6,Wednesday,16,Mixed,2.3,44,Resolved
CR001678,Ahmedabad,23.0252,72.5751,Burglary,2024-12-07,2024,12,Saturday,10,Commercial,4.5,41,Resolved
CR001679,Delhi,28.6523,77.1607,Burglary,2024-07-01,2024,7,Monday,23,Commercial,3.5,35,Resolved
CR001680,Kolkata,22.6085,88.4007,Robbery,2025-04-13,2025,4,Sunday,18,Residential,4.9,32,Under Investigation
CR001681,Delhi,28.6119,77.2449,Fraud,2024-10-23,2024,10,Wednesday,17,Mixed,3.2,39,Resolved
CR001682,Hyderabad,17.424,78.4891,Robbery,2024-04-06,2024,4,Saturday,15,Mixed,4.1,27,Resolved
CR001683,Pune,18.5541,73.8357,Theft,2024-05-12,2024,5,Sunday,21,Residential,2.7,10,Under Investigation
CR001684,Mumbai,19.049,72.8315,Assault,2024-08-26,2024,8,Monday,13,Commercial,4.0,18,Resolved
CR001685,Pune,18.4943,73.8657,Burglary,2025-10-01,2025,10,Wednesday,13,Mixed,4.3,32,Resolved
CR001686,Jaipur,26.8625,75.7681,Theft,2025-05-18,2025,5,Sunday,11,Mixed,3.4,30,Under Investigation
CR001687,Jaipur,26.9428,75.7825,Robbery,2025-07-02,2025,7,Wednesday,12,Mixed,3.2,34,Resolved
CR001688,Lucknow,26.8704,80.9526,Fraud,2025-01-29,2025,1,Wednesday,17,Residential,2.7,38,Under Investigation
CR001689,Chennai,13.0542,80.2801,Theft,2025-06-30,2025,6,Monday,18,Residential,4.2,12,Resolved
CR001690,Hyderabad,17.3996,78.4577,Burglary,2024-11-15,2024,11,Friday,20,Commercial,2.9,33,Resolved
CR001691,Bangalore,12.9259,77.6122,Burglary,2025-10-10,2025,10,Friday,19,Residential,2.1,25,Resolved
CR001692,Pune,18.5478,73.8674,Theft,2024-06-05,2024,6,Wednesday,3,Residential,4.2,29,Resolved
CR001693,Kolkata,22.53,88.408,Robbery,2025-03-23,2025,3,Sunday,20,Mixed,2.8,36,Under Investigation
CR001694,Ahmedabad,22.9818,72.6005,Theft,2024-09-24,2024,9,Tuesday,13,Residential,3.2,33,Open
CR001695,Hyderabad,17.3427,78.4572,Assault,2025-09-25,2025,9,Thursday,13,Commercial,3.6,34,Resolved
CR001696,Kolkata,22.6169,88.343,Fraud,2024-09-06,2024,9,Friday,19,Residential,2.7,24,Under Investigation
CR001697,Ahmedabad,23.0314,72.579,Theft,2024-03-18,2024,3,Monday,16,Commercial,2.1,26,Resolved
CR001698,Hyderabad,17.3932,78.5276,Burglary,2023-12-05,2023,12,Tuesday,8,Commercial,4.8,40,Under Investigation
CR001699,Bangalore,12.9572,77.5687,Theft,2024-04-01,2024,4,Monday,9,Commercial,3.0,24,Open
CR001700,Delhi,28.6151,77.2219,Burglary,2024-06-24,2024,6,Monday,16,Industrial,2.4,25,Resolved
CR001701,Chennai,13.1199,80.254,Theft,2024-07-26,2024,7,Friday,14,Mixed,3.5,19,Open
CR001702,Ahmedabad,23.011,72.599,Burglary,2025-03-14,2025,3,Friday,17,Mixed,4.5,5,Under Investigation
CR001703,Delhi,28.5847,77.1753,Theft,2024-11-09,2024,11,Saturday,17,Residential,4.6,42,Resolved
CR001704,Pune,18.5159,73.86,Robbery,2024-07-05,2024,7,Friday,20,Industrial,2.5,41,Under Investigation
